"colony_id","spp","species","year","area_cm2","competition_id","competition_number","competition_outliner_name","competition_taxon","competition_growthform","competition_length_cm","competition","competition_type","competition_outcome"
159,"AL","Acropora spathulata",2012,785.217179941377,1510,2,"mariana","Favid","Massive",8.763000447,"uncertain","Standoff","standoff"
159,"AL","Acropora spathulata",2013,320.014145207779,4596,3,"mariana","Favid","Massive",NA,"certain","Standoff","standoff"
159,"AL","Acropora spathulata",2013,320.014145207779,4594,1,"mariana","Acropora","Corymbose",NA,"uncertain","Standoff","standoff"
159,"AL","Acropora spathulata",2013,320.014145207779,4595,2,"mariana","Favid","Massive",NA,"uncertain","Standoff","standoff"
160,"AM","Acropora millepora",2009,327.789715472581,1770,3,"Theo","Poritid","Massive",2.261721398,"certain","Standoff","standoff"
160,"AM","Acropora millepora",2009,327.789715472581,1768,1,"Theo","Favid","Massive",5.288948501,"uncertain","Standoff","standoff"
160,"AM","Acropora millepora",2009,327.789715472581,1769,2,"Theo","Acropora","Encrusting",4.2798728,"uncertain","Standoff","standoff"
160,"AM","Acropora millepora",2010,87.3302998699706,4176,1,"mariana","Favid","Encrusting",2.657351238,"uncertain","Standoff","standoff"
160,"AM","Acropora millepora",2011,82.1528368198852,4597,1,"mariana","Favid","Encrusting",NA,"uncertain","Standoff","standoff"
160,"AM","Acropora millepora",2011,82.1528368198852,4599,3,"mariana","Poritid","Encrusting",NA,"uncertain","Standoff","standoff"
161,"AM","Acropora millepora",2009,189.994623880396,4124,3,"mariana","Uncertain","Non-coral",12.16806645,"uncertain","Overtop","won"
161,"AM","Acropora millepora",2009,189.994623880396,4123,2,"mariana","Acropora","Tabular",0.440416056,"certain","Digestion","mutual_digestion"
161,"AM","Acropora millepora",2009,189.994623880396,4122,1,"mariana","Acropora","Tabular",3.548495077,"certain","Overtop","lost"
161,"AM","Acropora millepora",2009,189.994623880396,4125,4,"mariana","Acropora","Tabular",6.203574727,"certain","Overtop","lost"
161,"AM","Acropora millepora",2009,189.994623880396,4126,5,"mariana","Fleshy macroalga","Non-coral",9.122904011,"certain","Overtop","won"
161,"AM","Acropora millepora",2010,144.073759227294,1775,1,"mariana","Acropora","Tabular",39.72631579,"certain","Overtop","lost"
161,"AM","Acropora millepora",2010,144.073759227294,1776,2,"mariana","Poritid","Massive",1.726315789,"certain","Overtop","won"
161,"AM","Acropora millepora",2011,247.664902457207,3517,2,"mariana","Acropora","Branching",7.628408391,"certain","Overtop","won"
161,"AM","Acropora millepora",2011,247.664902457207,3518,3,"mariana","Acropora","Tabular",1.552925994,"uncertain","Standoff","standoff"
161,"AM","Acropora millepora",2011,247.664902457207,3516,1,"mariana","Isopora","Encrusting",8.96337986,"certain","Overtop","won"
161,"AM","Acropora millepora",2012,204.32472979445,1781,1,"mariana","Isopora","Encrusting",21.49947038,"certain","Overtop","won"
161,"AM","Acropora millepora",2012,204.32472979445,1782,2,"mariana","Acropora","Branching",3.19826832,"certain","Overtop","won"
163,"AM","Acropora millepora",2009,251.96665943094,1890,1,"Theo","Acropora","Tabular",41.18064227,"certain","Overtop","lost"
163,"AM","Acropora millepora",2010,231.607701302202,1892,1,"mariana","Acropora","Tabular",4.195348314,"certain","Overtop","lost"
163,"AM","Acropora millepora",2011,225.34947377278,3558,2,"mariana","Favid","Massive",0.606424223,"uncertain","Standoff","standoff"
163,"AM","Acropora millepora",2011,225.34947377278,3557,1,"mariana","Acropora","Digitate",9.374307782,"uncertain","Overtop","lost"
163,"AM","Acropora millepora",2011,225.34947377278,3560,4,"mariana","Acropora","Tabular",0.871734821,"uncertain","Digestion","lost"
163,"AM","Acropora millepora",2011,225.34947377278,3559,3,"mariana","Acropora","Tabular",3.461671607,"certain","Overtop","lost"
164,"AM","Acropora millepora",2009,59.5648364824795,1783,1,"mariana","Acropora","Tabular",27.31316148,"certain","Overtop","lost"
164,"AM","Acropora millepora",2010,53.6541374889038,1861,1,"mariana","Acropora","Tabular",31.28907582,"certain","Overtop","lost"
164,"AM","Acropora millepora",2011,24.7556997804886,3534,3,"mariana","Acropora","Tabular",20.11260033,"certain","Overtop","lost"
164,"AM","Acropora millepora",2011,24.7556997804886,3532,1,"mariana","Favid","Massive",0.457661771,"uncertain","Overtop","won"
164,"AM","Acropora millepora",2011,24.7556997804886,3533,2,"mariana","Isopora","Cuneiform",0.539387087,"uncertain","Overtop","won"
164,"AM","Acropora millepora",2012,NA,1863,2,"mariana","Pocilloporid","Corymbose",2.47334643,"uncertain","Other direct contact","standoff"
164,"AM","Acropora millepora",2012,NA,1864,3,"mariana","Isopora","Encrusting",8.614068602,"uncertain","Standoff","standoff"
164,"AM","Acropora millepora",2012,NA,1862,1,"mariana","Acropora","Digitate",0.82444881,"uncertain","Standoff","standoff"
165,"AM","Acropora millepora",2009,220.639315033308,1785,2,"mariana","Acropora","Branching",10.91993183,"certain","Overtop","lost"
165,"AM","Acropora millepora",2009,220.639315033308,1784,1,"mariana","Poritid","Massive",3.534163984,"uncertain","Standoff","standoff"
165,"AM","Acropora millepora",2011,41.4132983779562,1786,1,"mariana","Pocilloporid","Cuneiform",5.696463456,"certain","Overtop","won"
166,"AM","Acropora millepora",2009,260.221133955786,1879,1,"mariana","Montipora","Encrusting",4.801557617,"certain","Overgrowth","lost"
166,"AM","Acropora millepora",2010,245.260294209373,4185,2,"mariana","Acropora","Corymbose",1.052629719,"certain","Overtop","lost"
166,"AM","Acropora millepora",2010,245.260294209373,4186,3,"mariana","Acropora","Corymbose",1.954883764,"certain","Overtop","lost"
166,"AM","Acropora millepora",2010,245.260294209373,4184,1,"mariana","Acropora","Corymbose",4.567661104,"certain","Overtop","lost"
166,"AM","Acropora millepora",2010,245.260294209373,4187,4,"mariana","Poritid","Massive",9.8308097,"uncertain","Standoff","standoff"
166,"AM","Acropora millepora",2011,304.063480042906,1882,3,"mariana","Acropora","Corymbose",1.321539291,"uncertain","Overtop","won"
166,"AM","Acropora millepora",2011,304.063480042906,1883,4,"mariana","Acropora","Corymbose",3.216904853,"certain","Overtop","won"
166,"AM","Acropora millepora",2011,304.063480042906,1881,2,"mariana","Acropora","Corymbose",1.617146764,"uncertain","Overtop","won"
166,"AM","Acropora millepora",2011,304.063480042906,1880,1,"mariana","Acropora","Corymbose",18.39721802,"certain","Overtop","lost"
166,"AM","Acropora millepora",2012,221.043450401051,1884,1,"mariana","Acropora","Corymbose",3.539956027,"certain","Overtop","lost"
167,"AM","Acropora millepora",2009,524.591012020381,1787,1,"mariana","Acropora","Corymbose",18.16034884,"certain","Digestion","mutual_digestion"
167,"AM","Acropora millepora",2009,524.591012020381,1788,2,"mariana","Poritid","Massive",10.81065734,"uncertain","Standoff","standoff"
167,"AM","Acropora millepora",2009,524.591012020381,1789,3,"mariana","Poritid","Massive",5.75531398,"certain","Overtop","won"
167,"AM","Acropora millepora",2010,626.584800449614,4132,2,"mariana","Poritid","Massive",1.399363386,"uncertain","Standoff","standoff"
167,"AM","Acropora millepora",2010,626.584800449614,4131,1,"mariana","Acropora","Corymbose",54.89585949,"certain","Overtop","won"
167,"AM","Acropora millepora",2010,626.584800449614,4134,4,"mariana","Poritid","Massive",7.288350968,"certain","Overtop","won"
167,"AM","Acropora millepora",2010,626.584800449614,4133,3,"mariana","Poritid","Massive",6.763589698,"certain","Overtop","won"
167,"AM","Acropora millepora",2011,770.402589471234,3521,3,"mariana","Poritid","Massive",4.825878048,"certain","Overtop","won"
167,"AM","Acropora millepora",2011,770.402589471234,3520,2,"mariana","Poritid","Massive",11.48019436,"certain","Overtop","won"
167,"AM","Acropora millepora",2011,770.402589471234,3519,1,"mariana","Acropora","Corymbose",18.04458748,"certain","Overtop","won"
168,"AM","Acropora millepora",2009,263.578256947708,1889,1,"mariana","Acropora","Tabular",42.2633492,"certain","Overtop","lost"
168,"AM","Acropora millepora",2010,175.685286769348,1853,1,"mariana","Acropora","Tabular",43.51380062,"certain","Overtop","lost"
168,"AM","Acropora millepora",2011,58.6746192031106,1854,1,"mariana","Acropora","Tabular",4.546432836,"certain","Overtop","lost"
168,"AM","Acropora millepora",2011,58.6746192031106,1855,2,"mariana","Acropora","Tabular",3.948984931,"uncertain","Overtop","lost"
169,"AM","Acropora millepora",2009,489.166211943275,1792,3,"mariana","Soft coral","Cuneiform",15.99236248,"uncertain","Standoff","standoff"
169,"AM","Acropora millepora",2009,489.166211943275,1790,1,"mariana","Acropora","Branching",0.78266048,"uncertain","Standoff","standoff"
169,"AM","Acropora millepora",2009,489.166211943275,1791,2,"mariana","Poritid","Encrusting",0.730483115,"uncertain","Standoff","standoff"
169,"AM","Acropora millepora",2010,517.735060563889,1878,2,"mariana","Acropora","Digitate",2.39282872,"uncertain","Standoff","standoff"
169,"AM","Acropora millepora",2010,517.735060563889,1877,1,"mariana","Soft coral","Cuneiform",19.2576696,"certain","Overtop","won"
169,"AM","Acropora millepora",2011,781.872351888343,3546,1,"mariana","Soft coral","Cuneiform",28.45210054,"certain","Overtop","won"
169,"AM","Acropora millepora",2011,781.872351888343,3547,2,"mariana","Acropora","Digitate",7.711552494,"certain","Overtop","won"
169,"AM","Acropora millepora",2011,781.872351888343,3548,3,"mariana","Acropora","Tabular",12.39896675,"certain","Overtop","lost"
169,"AM","Acropora millepora",2012,444.4200708976,4600,1,"mariana","Soft coral","Cuneiform",NA,"uncertain","Standoff","standoff"
170,"AM","Acropora millepora",2009,599.008420455827,4602,2,"mariana","Acropora","Corymbose",NA,"uncertain","Overtop","won"
170,"AM","Acropora millepora",2009,599.008420455827,4605,5,"mariana","Acropora","Corymbose",NA,"uncertain","Overtop","lost"
170,"AM","Acropora millepora",2009,599.008420455827,4601,1,"mariana","Favid","Branching",NA,"certain","Overtop","lost"
170,"AM","Acropora millepora",2009,599.008420455827,4604,4,"mariana","Acropora","Corymbose",NA,"uncertain","Standoff","standoff"
170,"AM","Acropora millepora",2009,599.008420455827,4603,3,"mariana","Acropora","Corymbose",NA,"uncertain","Standoff","standoff"
170,"AM","Acropora millepora",2010,549.910164123474,1793,1,"mariana","Acropora","Corymbose",2.60137032,"certain","Overtop","lost"
170,"AM","Acropora millepora",2011,273.766524745916,3522,1,"mariana","Acropora","Corymbose",10.86006985,"certain","Overtop","lost"
171,"AM","Acropora millepora",2009,1246.07490814092,1798,5,"mariana","Acropora","Corymbose",73.58158465,"uncertain","Overtop","won"
171,"AM","Acropora millepora",2009,1246.07490814092,1799,6,"mariana","Acropora","Corymbose",12.39977063,"uncertain","Overtop","lost"
171,"AM","Acropora millepora",2009,1246.07490814092,4606,1,"mariana","Acropora","Branching",NA,"certain","Overtop","lost"
171,"AM","Acropora millepora",2009,1246.07490814092,4608,3,"mariana","Other hard coral","Uncertain",NA,"uncertain","Overtop","won"
171,"AM","Acropora millepora",2009,1246.07490814092,1797,4,"mariana","Acropora","Digitate",7.689780238,"uncertain","Overtop","won"
171,"AM","Acropora millepora",2009,1246.07490814092,4607,2,"mariana","Acropora","Branching",NA,"certain","Overtop","lost"
171,"AM","Acropora millepora",2009,1246.07490814092,1796,3,"mariana","Acropora","Corymbose",0.048061126,"uncertain","Overtop","won"
173,"AM","Acropora millepora",2009,562.379060237494,1800,1,"mariana","Acropora","Corymbose",15.99298756,"certain","Overtop","won"
173,"AM","Acropora millepora",2010,289.561813943462,1801,1,"mariana","Acropora","Tabular",20.99503777,"certain","Overtop","won"
173,"AM","Acropora millepora",2010,289.561813943462,1802,2,"mariana","Isopora","Encrusting",3.638443528,"certain","Overtop","won"
173,"AM","Acropora millepora",2011,350.38102361769,1907,2,"mariana","Acropora","Branching",7.156066879,"certain","Overtop","lost"
173,"AM","Acropora millepora",2011,350.38102361769,1908,3,"mariana","Acropora","Branching",5.308712658,"uncertain","Overtop","won"
174,"AM","Acropora millepora",2009,1268.62910101461,1804,2,"mariana","Isopora","Encrusting",2.729225827,"uncertain","Standoff","standoff"
174,"AM","Acropora millepora",2009,1268.62910101461,1803,1,"mariana","Acropora","Uncertain",4.278245891,"uncertain","Overtop","won"
174,"AM","Acropora millepora",2010,1390.67194851104,1873,3,"mariana","Isopora","Encrusting",4.769382412,"certain","Overtop","won"
174,"AM","Acropora millepora",2010,1390.67194851104,1872,2,"mariana","Isopora","Encrusting",4.041849502,"certain","Overtop","won"
174,"AM","Acropora millepora",2010,1390.67194851104,1871,1,"mariana","Acropora","Digitate",3.934066849,"certain","Overtop","won"
174,"AM","Acropora millepora",2011,1434.02143688213,3542,5,"mariana","Isopora","Encrusting",8.311974841,"uncertain","Overtop","won"
174,"AM","Acropora millepora",2011,1434.02143688213,3540,3,"mariana","Uncertain","Encrusting",11.30973626,"uncertain","Standoff","standoff"
174,"AM","Acropora millepora",2011,1434.02143688213,3541,4,"mariana","Acropora","Tabular",11.99104567,"certain","Overtop","lost"
174,"AM","Acropora millepora",2011,1434.02143688213,3539,2,"mariana","Pocilloporid","Corymbose",7.18781431,"certain","Standoff","standoff"
174,"AM","Acropora millepora",2012,1022.47283534521,1874,1,"mariana","Acropora","Tabular",16.67213041,"uncertain","Standoff","standoff"
175,"AM","Acropora millepora",2009,NA,1805,1,"mariana","Acropora","Corymbose",7.519034245,"uncertain","Standoff","standoff"
175,"AM","Acropora millepora",2009,NA,1806,2,"mariana","Favid","Massive",9.963646364,"uncertain","Standoff","standoff"
175,"AM","Acropora millepora",2009,NA,1807,3,"mariana","Acropora","Tabular",6.778242694,"uncertain","Overtop","won"
175,"AM","Acropora millepora",2010,NA,4138,4,"mariana","Acropora","Digitate",10.25216605,"certain","Overtop","lost"
175,"AM","Acropora millepora",2010,NA,4135,1,"mariana","Favid","Massive",20.19188514,"certain","Overtop","won"
175,"AM","Acropora millepora",2010,NA,4136,2,"mariana","Acropora","Corymbose",14.56783976,"certain","Overtop","won"
175,"AM","Acropora millepora",2010,NA,4137,3,"mariana","Acropora","Tabular",28.13975482,"certain","Overtop","won"
175,"AM","Acropora millepora",2011,NA,3524,2,"mariana","Acropora","Tabular",2.824441326,"certain","Digestion","won"
175,"AM","Acropora millepora",2011,NA,3527,5,"mariana","Acropora","Tabular",1.57149367,"uncertain","Standoff","standoff"
175,"AM","Acropora millepora",2011,NA,3528,6,"mariana","Favid","Massive",6.031137869,"certain","Overtop","won"
175,"AM","Acropora millepora",2011,NA,3529,7,"mariana","Acropora","Corymbose",19.34636126,"certain","Overtop","won"
175,"AM","Acropora millepora",2011,NA,3523,1,"mariana","Acropora","Tabular",45.82815324,"certain","Overtop","won"
175,"AM","Acropora millepora",2011,NA,3526,4,"mariana","Acropora","Digitate",13.06038658,"certain","Overtop","lost"
175,"AM","Acropora millepora",2011,NA,3525,3,"mariana","Acropora","Digitate",6.51957509,"certain","Overtop","won"
175,"AM","Acropora millepora",2012,NA,1808,1,"mariana","Acropora","Digitate",15.7182175,"certain","Overtop","lost"
175,"AM","Acropora millepora",2012,NA,1809,2,"mariana","Acropora","Tabular",8.211009143,"uncertain","Standoff","standoff"
175,"AM","Acropora millepora",2013,NA,4609,1,"mariana","Acropora","Digitate",NA,"certain","Overtop","lost"
176,"AM","Acropora millepora",2009,19.6182646490267,4139,1,"mariana","Acropora","Corymbose",14.86037888,"certain","Overtop","lost"
177,"AM","Acropora millepora",2009,393.100584920904,1811,2,"mariana","Soft coral","Cuneiform",13.03694515,"certain","Overtop","lost"
177,"AM","Acropora millepora",2009,393.100584920904,1810,1,"mariana","Acropora","Digitate",2.425478168,"certain","Standoff","standoff"
177,"AM","Acropora millepora",2010,283.169757414,4178,1,"mariana","Soft coral","Cuneiform",13.87713909,"certain","Overtop","lost"
177,"AM","Acropora millepora",2010,283.169757414,4179,2,"mariana","Acropora","Digitate",15.5462108,"certain","Overtop","lost"
178,"AM","Acropora millepora",2009,297.19404771783,1812,1,"mariana","Soft coral","Cuneiform",5.904419694,"certain","Overtop","lost"
178,"AM","Acropora millepora",2009,297.19404771783,1813,2,"mariana","Soft coral","Corymbose",29.543886,"certain","Overtop","won"
178,"AM","Acropora millepora",2009,297.19404771783,1814,3,"mariana","Soft coral","Corymbose",10.13119984,"certain","Overtop","won"
178,"AM","Acropora millepora",2010,302.806384596129,4140,1,"mariana","Soft coral","Cuneiform",39.42396333,"certain","Overtop","won"
178,"AM","Acropora millepora",2010,302.806384596129,4141,2,"mariana","Soft coral","Cuneiform",0.725126141,"uncertain","Standoff","standoff"
178,"AM","Acropora millepora",2011,378.296726861388,1902,2,"mariana","Soft coral","Cuneiform",19.25570819,"certain","Overtop","lost"
178,"AM","Acropora millepora",2011,378.296726861388,1901,1,"mariana","Soft coral","Cuneiform",64.92115503,"certain","Overtop","won"
179,"AM","Acropora millepora",2009,301.567923166078,1818,4,"mariana","Favid","Encrusting",2.464449941,"certain","Overtop","won"
