"colony_id","spp","species","year","observation_id","tag","image_id","photographer","photograph","area_id","area_outliner","area_cm2","perimeter_cm","circularity"
73,"AH","Acropora hyacinthus",2012,1802,"959","AH0959_F6_T2_B_C","B","T2","5233","mariana",1757.91021831127,328.850238514414,0.20427265435894
73,"AH","Acropora hyacinthus",2013,2068,"1056","AH1056_F7_T_A_C","A","T","5259","mariana",1769.04577145611,397.756309783515,0.140512440931119
73,"AH","Acropora hyacinthus",2013,2068,"1056","AH1056_F7_T_B_C","B","T","5260","mariana",1565.84645520982,374.034546671891,0.140648661843302
73,"AH","Acropora hyacinthus",2014,2429,"1056","AH1056_F8_T_B_C","B","T","5261","mariana",1781.24315960297,244.321776313826,0.374980530505635
73,"AH","Acropora hyacinthus",2014,2429,"1056","AH1056_F8_T_C_C","C","T","5262","mariana",1658.93605864913,242.009839149721,0.355937269959833
73,"AH","Acropora hyacinthus",2014,2429,"1056","AH1056_F8_T1_B_C","B","T1","5263","mariana",1656.49429465694,240.260727956077,0.360607065084134
74,"AH","Acropora hyacinthus",2010,334,"45","AH0045_F4_T_A_C","A","T","1056","erin",301.857900205131,172.257962387357,0.127836184324371
74,"AH","Acropora hyacinthus",2010,334,"45","AH0045_F4_T1_B_C","B","T1","1057","erin",266.630958913706,163.835834240124,0.124825307572949
74,"AH","Acropora hyacinthus",2010,334,"45","AH0045_F4_T1_D_C","D","T1","1058","erin",247.312620872929,150.579391546812,0.13706452583954
74,"AH","Acropora hyacinthus",2010,334,"45","AH0045_F4_T2_B_C","B","T2","1059","erin",262.925668475102,159.225327167245,0.13032224445675
74,"AH","Acropora hyacinthus",2010,334,"45","AH0045_F4_T2_D_C","D","T2","1060","erin",252.978508821402,159.757813317154,0.124557326316519
74,"AH","Acropora hyacinthus",2011,335,"941","AH0941_F5_T_D_C","D","T","1219","erin",313.536812674744,171.153218932803,0.134501850725867
74,"AH","Acropora hyacinthus",2011,335,"941","AH0941_F5_T1_B_C","B","T1","1220","erin",316.044596759836,178.540502911482,0.1245904419417
74,"AH","Acropora hyacinthus",2011,335,"941","AH0941_F5_T_D_C","D","T","3038","paulina",308.445650271311,186.753212215649,0.111135383650912
74,"AH","Acropora hyacinthus",2011,335,"941","AH0941_F5_T1_B_C","B","T1","3039","paulina",311.837468099512,197.340203662399,0.10062525999284
74,"AH","Acropora hyacinthus",2010,334,"45","AH0045_F4_T_A_C","A","T","3635","mizue1",304.482959819652,192.759726208812,0.102977004657997
74,"AH","Acropora hyacinthus",2010,334,"45","AH0045_F4_T1_B_C","B","T1","3636","mizue1",268.886927659974,176.544236981402,0.108410778320351
74,"AH","Acropora hyacinthus",2010,334,"45","AH0045_F4_T1_D_C","D","T1","3637","mizue1",255.328643315663,177.294240459196,0.102075178199478
74,"AH","Acropora hyacinthus",2010,334,"45","AH0045_F4_T_A_C","A","T","4748","mizue2",303.575406253978,192.406746718567,0.103047119415945
74,"AH","Acropora hyacinthus",2010,334,"45","AH0045_F4_T1_B_C","B","T1","4749","mizue2",269.044544488727,173.788501702101,0.111941720130495
74,"AH","Acropora hyacinthus",2010,334,"45","AH0045_F4_T1_D_C","D","T1","4750","mizue2",256.979468197292,176.975888725886,0.103105085381888
74,"AH","Acropora hyacinthus",2010,334,"45","AH0045_F4_T_A_C","A","T","4909","mizue3",303.693144145339,195.48788412882,0.0998631267420719
74,"AH","Acropora hyacinthus",2010,334,"45","AH0045_F4_T1_B_C","B","T1","4910","mizue3",267.066165395977,173.784730724968,0.111123395724499
74,"AH","Acropora hyacinthus",2010,334,"45","AH0045_F4_T1_D_C","D","T1","4911","mizue3",256.272426801045,176.194988943195,0.103734839672442
75,"AH","Acropora hyacinthus",2009,338,"46","AH0046_F3_T1_C","no_name","T1","1061","erin",534.190215501285,178.129782547536,0.211559590417306
75,"AH","Acropora hyacinthus",2009,338,"46","AH0046_F3_T2_C","no_name","T2","1062","erin",529.126400691885,166.435732491001,0.240035873298866
75,"AH","Acropora hyacinthus",2010,339,"46","AH0046_F4_T_A_C","A","T","1063","erin",560.203832982086,191.59249139621,0.191778081743213
75,"AH","Acropora hyacinthus",2010,339,"46","AH0046_F4_T_B_C","B","T","1064","erin",655.588712438048,192.506860555278,0.222304835049396
75,"AH","Acropora hyacinthus",2010,339,"46","AH0046_F4_T1_B_C","B","T1","1065","erin",658.314605069282,193.528851322261,0.220877722960782
75,"AH","Acropora hyacinthus",2011,340,"46","AH0046_F5_T_A2_C","A","T1","1066","erin",798.149740163962,272.572324687319,0.134999053721721
75,"AH","Acropora hyacinthus",2012,1740,"46","AH0046_F6_T_A_C","A","T","1067","erin",55.3059245799115,51.3145070026663,0.263937561168894
75,"AH","Acropora hyacinthus",2012,1740,"46","AH0046_F6_T_B_C","B","T","1068","erin",30.4613699392604,40.1484618989948,0.237476954681782
75,"AH","Acropora hyacinthus",2011,340,"46","AH0046_F5_T_A2_C","A","T1","3002","paulina",785.028842629213,293.026211178848,0.114890081625691
75,"AH","Acropora hyacinthus",2009,338,"46","AH0046_F3_T2_C","no_name","T2","3638","mizue1",526.373008870106,171.048798944581,0.226080662708496
75,"AH","Acropora hyacinthus",2010,339,"46","AH0046_F4_T_A_C","A","T","3639","mizue1",573.292291397743,190.505797553526,0.198504141689899
75,"AH","Acropora hyacinthus",2010,339,"46","AH0046_F4_T1_B_C","B","T1","3640","mizue1",665.599034106248,195.72457424593,0.218339259477759
75,"AH","Acropora hyacinthus",2009,338,"46","AH0046_F3_T2_C","no_name","T2","4751","mizue2",530.00289738581,173.041931272156,0.222425922680382
75,"AH","Acropora hyacinthus",2010,339,"46","AH0046_F4_T_A_C","A","T","4752","mizue2",570.136034157482,187.370876093126,0.204072356574323
75,"AH","Acropora hyacinthus",2010,339,"46","AH0046_F4_T1_B_C","B","T1","4753","mizue2",663.332334207568,192.624153533251,0.224656787847549
75,"AH","Acropora hyacinthus",2009,338,"46","AH0046_F3_T2_C","no_name","T2","4912","mizue3",526.085946789536,174.92632752133,0.216050963697074
75,"AH","Acropora hyacinthus",2010,339,"46","AH0046_F4_T_A_C","A","T","4913","mizue3",570.795352993744,186.197810628713,0.206890787433468
75,"AH","Acropora hyacinthus",2010,339,"46","AH0046_F4_T1_B_C","B","T1","4914","mizue3",665.245073041965,195.552384471173,0.218607621464468
76,"AH","Acropora hyacinthus",2009,343,"49","AH0049_F3_T1_C","no_name","T1","1069","erin",2304.87896077997,296.755073083688,0.32889834154859
76,"AH","Acropora hyacinthus",2009,343,"49","AH0049_F3_T2_C","no_name","T2","1070","erin",2249.01534815484,276.318961848876,0.370152686844639
76,"AH","Acropora hyacinthus",2010,344,"49","AH0049_F4_T_A_C","A","T","1071","erin",3082.28890369458,316.873200172305,0.385755553461655
76,"AH","Acropora hyacinthus",2010,344,"49","AH0049_F4_T_B_C","B","T","1072","erin",3113.17216902163,307.671087838301,0.413275470685257
76,"AH","Acropora hyacinthus",2010,344,"49","AH0049_F4_T2_B_C","B","T2","1073","erin",3169.11236531555,318.642725849228,0.392228804995615
76,"AH","Acropora hyacinthus",2011,345,"932","AH0932_F5_T1_B_C","B","T1","1213","erin",669.471636083062,185.724217690408,0.243896164329778
76,"AH","Acropora hyacinthus",2012,1886,"932","AH0932_F6_T_B_C","B","T","1215","erin",769.959662575332,175.959783917886,0.312500702207637
76,"AH","Acropora hyacinthus",2011,345,"932","AH0932_F5_T1_B_C","B","T1","3035","paulina",661.316216162115,220.780928026399,0.170488828743895
76,"AH","Acropora hyacinthus",2009,343,"49","AH0049_F3_T1_C","no_name","T1","3641","mizue1",2366.39371798102,343.829686839309,0.25154177684997
76,"AH","Acropora hyacinthus",2010,344,"49","AH0049_F4_T_A_C","A","T","3642","mizue1",3045.87031435938,356.814472798836,0.300632791278996
76,"AH","Acropora hyacinthus",2010,344,"49","AH0049_F4_T_B_C","B","T","3643","mizue1",3122.9893524409,340.127622817527,0.339231802540379
76,"AH","Acropora hyacinthus",2009,343,"49","AH0049_F3_T1_C","no_name","T1","4754","mizue2",2335.04196559652,337.504760703355,0.25759934108047
76,"AH","Acropora hyacinthus",2010,344,"49","AH0049_F4_T_A_C","A","T","4755","mizue2",3062.4380500593,353.647676147383,0.307705712473792
76,"AH","Acropora hyacinthus",2010,344,"49","AH0049_F4_T_B_C","B","T","4756","mizue2",3113.57396370455,347.196596862589,0.324577291310265
76,"AH","Acropora hyacinthus",2009,343,"49","AH0049_F3_T1_C","no_name","T1","4915","mizue3",2362.27009322247,338.640164316635,0.258858531661241
76,"AH","Acropora hyacinthus",2010,344,"49","AH0049_F4_T_A_C","A","T","4916","mizue3",3035.75466084887,346.863276089751,0.317073459562203
76,"AH","Acropora hyacinthus",2010,344,"49","AH0049_F4_T_B_C","B","T","4917","mizue3",3084.33935006061,334.627157285826,0.346138295396504
76,"AH","Acropora hyacinthus",2013,2207,"932","AH0932_F7_T_C_C","C","T","5224","mariana",183.850502964188,139.326557416816,0.119016417530592
76,"AH","Acropora hyacinthus",2014,2526,"932","AH0932_F8_T_B_C","B","T","5225","mariana",236.020781121086,91.7279276343941,0.352498232549929
76,"AH","Acropora hyacinthus",2013,2207,"932","AH0932_F7_T_A_C","A","T","6192","mike",181.191158382855,133.46652572769,0.127820983422607
77,"AH","Acropora hyacinthus",2014,2413,"1049","AH1049_F8_T_B_C","B","T","156","alec",83.824391500611,54.8974707646095,0.349522872816266
77,"AH","Acropora hyacinthus",2014,2413,"1049","AH1049_F8_T_C_C","C","T","157","alec",135.055582437666,79.1538490015683,0.270880865282101
77,"AH","Acropora hyacinthus",2014,2413,"1049","AH1049_F8_T1_B_C","B","T1","158","alec",75.7610104324544,61.5521592765266,0.251286430194193
77,"AH","Acropora hyacinthus",2009,348,"51","AH0051_F3_T1_C","no_name","T1","1074","erin",322.63317344105,126.306697822643,0.254135960110782
77,"AH","Acropora hyacinthus",2010,349,"438","AH0438_F4_T_A_C","A","T","1176","erin",534.721774726,175.785556550081,0.217455980908772
77,"AH","Acropora hyacinthus",2010,349,"438","AH0438_F4_T_B_C","B","T","1177","erin",569.836434582088,189.136321976969,0.200175166954208
77,"AH","Acropora hyacinthus",2010,349,"438","AH0438_F4_T1_D_C","D","T1","1178","erin",630.563632412744,213.293240999981,0.174174509638226
77,"AH","Acropora hyacinthus",2010,349,"438","AH0438_F4_T2_D_C","D","T2","1179","erin",644.986416399111,197.678783369041,0.207415072856527
77,"AH","Acropora hyacinthus",2011,350,"438","AH0438_F5_T_D_C","D","T","1180","erin",983.494467093768,186.072657386007,0.356957626317098
77,"AH","Acropora hyacinthus",2011,350,"438","AH0438_F5_T2_B_C","B","T2","1181","erin",993.1139792207,196.961494421934,0.32169647166908
77,"AH","Acropora hyacinthus",2012,1762,"438","AH0438_F6_T_A_C","A","T","1182","erin",225.671448415397,84.5861754918035,0.396358067440425
77,"AH","Acropora hyacinthus",2012,1762,"438","AH0438_F6_T_B_C","B","T","1183","erin",210.047860594299,87.7228161416584,0.343007010148873
77,"AH","Acropora hyacinthus",2011,350,"438","AH0438_F5_T_D_C","D","T","3022","paulina",974.390173577072,241.692636782159,0.209611893020743
77,"AH","Acropora hyacinthus",2011,350,"438","AH0438_F5_T2_B_C","B","T2","3023","paulina",978.142736384495,239.848611688361,0.2136671121502
77,"AH","Acropora hyacinthus",2009,348,"51","AH0051_F3_T1_C","no_name","T1","3644","mizue1",323.341415858414,129.832343309949,0.241049041242608
77,"AH","Acropora hyacinthus",2010,349,"438","AH0438_F4_T_A_C","A","T","3693","mizue1",531.839286559363,223.160882813428,0.134200501145498
77,"AH","Acropora hyacinthus",2010,349,"438","AH0438_F4_T_B_C","B","T","3694","mizue1",579.399017624964,213.151624068281,0.160254534318688
77,"AH","Acropora hyacinthus",2010,349,"438","AH0438_F4_T1_D_C","D","T1","3695","mizue1",598.217451489909,216.440292589215,0.16046958063592
77,"AH","Acropora hyacinthus",2009,348,"51","AH0051_F3_T1_C","no_name","T1","4757","mizue2",323.745907170887,128.345717027322,0.24697408754008
77,"AH","Acropora hyacinthus",2010,349,"438","AH0438_F4_T_A_C","A","T","4806","mizue2",530.379330833907,232.125303275981,0.123694812534661
77,"AH","Acropora hyacinthus",2010,349,"438","AH0438_F4_T_B_C","B","T","4807","mizue2",579.382348365301,210.671254052299,0.164045591122629
77,"AH","Acropora hyacinthus",2010,349,"438","AH0438_F4_T1_D_C","D","T1","4808","mizue2",599.670452883537,227.472889909091,0.145634149709893
77,"AH","Acropora hyacinthus",2009,348,"51","AH0051_F3_T1_C","no_name","T1","4918","mizue3",324.8428228759,129.094494041774,0.244944504603134
77,"AH","Acropora hyacinthus",2010,349,"438","AH0438_F4_T_A_C","A","T","4967","mizue3",533.98967808733,237.860227282917,0.118603926564068
77,"AH","Acropora hyacinthus",2010,349,"438","AH0438_F4_T_B_C","B","T","4968","mizue3",579.307892733929,215.341230589392,0.156987447599295
77,"AH","Acropora hyacinthus",2010,349,"438","AH0438_F4_T1_D_C","D","T1","4969","mizue3",595.057434975836,231.744854557681,0.139235041748965
77,"AH","Acropora hyacinthus",2013,2143,"1049","AH1049_F7_T_B_C","B","T","5247","mariana",154.170778819957,90.9084535916667,0.234424711344722
77,"AH","Acropora hyacinthus",2013,2143,"1049","AH1049_F7_T_C_C","C","T","5248","mariana",187.282080483496,124.240830217826,0.152467542242438
77,"AH","Acropora hyacinthus",2014,2413,"1049","AH1049_F8_T_B_C","B","T","5249","mariana",92.7744847030414,51.2401111285366,0.44403610957429
77,"AH","Acropora hyacinthus",2014,2413,"1049","AH1049_F8_T_C_C","C","T","5250","mariana",133.602415928994,63.0822647360195,0.421900094066815
77,"AH","Acropora hyacinthus",2014,2413,"1049","AH1049_F8_T1_B_C","B","T1","5251","mariana",84.1378168758365,50.6978589821905,0.411359816046196
78,"AH","Acropora hyacinthus",2009,353,"52","AH0052_F3_T1_C","no_name","T1","1075","erin",1232.20761768782,255.743867762968,0.236746351823165
78,"AH","Acropora hyacinthus",2010,354,"586","AH0586_F4_T_C_C","C","T","1185","erin",1998.28213419563,227.1110367729,0.486844412327777
78,"AH","Acropora hyacinthus",2011,355,"586","AH0586_F5_T_A_C","A","T","1186","erin",3231.40271493213,314.121604481018,0.411533634150622
78,"AH","Acropora hyacinthus",2012,1859,"586","AH0586_F6_T_B_C","B","T","1187","erin",390.547654532118,154.039021452051,0.206834221420516
78,"AH","Acropora hyacinthus",2012,1859,"586","AH0586_F6_T_C_C","C","T","1188","erin",326.81625314182,117.349306295844,0.298230775186865
78,"AH","Acropora hyacinthus",2012,1859,"586","AH0586_F6_T_E_C","E","T","1189","erin",371.316592369252,113.29287007098,0.363537371022641
78,"AH","Acropora hyacinthus",2011,355,"586","AH0586_F5_T_A_C","A","T","3024","paulina",3154.28970177758,400.176612618358,0.247518710967978
78,"AH","Acropora hyacinthus",2009,353,"52","AH0052_F3_T1_C","no_name","T1","3645","mizue1",1241.88972410028,282.101748599996,0.196101692219232
78,"AH","Acropora hyacinthus",2010,354,"586","AH0586_F4_T_C_C","C","T","3697","mizue1",2060.37940379404,269.022062145537,0.357751340005133
78,"AH","Acropora hyacinthus",2009,353,"52","AH0052_F3_T1_C","no_name","T1","4758","mizue2",1234.61331630424,291.016548708245,0.183191554968415
78,"AH","Acropora hyacinthus",2010,354,"586","AH0586_F4_T_C_C","C","T","4810","mizue2",2049.06890425734,253.281598502168,0.401383161969447
78,"AH","Acropora hyacinthus",2009,353,"52","AH0052_F3_T1_C","no_name","T1","4919","mizue3",1238.11195565447,262.189685740735,0.226328150931646
78,"AH","Acropora hyacinthus",2010,354,"586","AH0586_F4_T_C_C","C","T","4971","mizue3",2070.23714148374,254.88308795924,0.400449651254355
79,"AH","Acropora hyacinthus",2009,358,"56","AH0056_F3_T1_C","no_name","T1","1076","erin",184.992868958497,100.722427108983,0.229146108858773
79,"AH","Acropora hyacinthus",2010,359,"436","AH0436_F4_T_A_C","A","T","1169","erin",61.1054453179581,47.4061998288546,0.341679947580113
79,"AH","Acropora hyacinthus",2010,359,"436","AH0436_F4_T_B_C","B","T","1170","erin",61.1769061083215,44.7343642621821,0.384162380725246
79,"AH","Acropora hyacinthus",2010,359,"436","AH0436_F4_T1_D_C","D","T1","1171","erin",71.656873457474,48.0161211270929,0.390565224684266
79,"AH","Acropora hyacinthus",2010,359,"436","AH0436_F4_T2_D_C","D","T2","1172","erin",71.1923265784056,47.1060980876758,0.403170535863239
79,"AH","Acropora hyacinthus",2011,360,"436","AH0436_F5_T2_B_C","B","T2","1173","erin",158.41701586255,89.8650918162748,0.246507221969237
79,"AH","Acropora hyacinthus",2012,1764,"436","AH0436_F6_T_B_C","B","T","1174","erin",231.134350117753,94.7112493427367,0.323795811225833
79,"AH","Acropora hyacinthus",2012,1764,"436","AH0436_F6_T2_A_C","A","T2","1175","erin",232.098440242604,76.8141677303655,0.494310034940021
79,"AH","Acropora hyacinthus",2011,360,"436","AH0436_F5_T2_B_C","B","T2","3021","paulina",156.576466055641,99.8292622123441,0.197433401491933
79,"AH","Acropora hyacinthus",2009,358,"56","AH0056_F3_T1_C","no_name","T1","3646","mizue1",189.095898324668,101.490886204627,0.230694841367028
79,"AH","Acropora hyacinthus",2010,359,"436","AH0436_F4_T_A_C","A","T","3690","mizue1",61.3812477911975,53.3095889383104,0.271415664693879
79,"AH","Acropora hyacinthus",2010,359,"436","AH0436_F4_T_B_C","B","T","3691","mizue1",62.0467255030078,50.9748803605884,0.300065662416124
79,"AH","Acropora hyacinthus",2010,359,"436","AH0436_F4_T2_D_C","D","T2","3692","mizue1",72.2039387889623,49.3848013453973,0.372035284529659
79,"AH","Acropora hyacinthus",2009,358,"56","AH0056_F3_T1_C","no_name","T1","4759","mizue2",193.73421169944,102.31232932245,0.232573505790417
79,"AH","Acropora hyacinthus",2010,359,"436","AH0436_F4_T_A_C","A","T","4803","mizue2",61.7062505410613,53.6053079856525,0.26985062673256
79,"AH","Acropora hyacinthus",2010,359,"436","AH0436_F4_T_B_C","B","T","4804","mizue2",61.9997914040044,50.3249672745105,0.307633119974466
79,"AH","Acropora hyacinthus",2010,359,"436","AH0436_F4_T2_D_C","D","T2","4805","mizue2",71.807777295133,48.7780388985848,0.379256188950648
79,"AH","Acropora hyacinthus",2009,358,"56","AH0056_F3_T1_C","no_name","T1","4920","mizue3",191.933671974211,103.605957236267,0.224694054456045
79,"AH","Acropora hyacinthus",2010,359,"436","AH0436_F4_T_A_C","A","T","4964","mizue3",61.5211930516428,52.4196169643351,0.28135000460159
79,"AH","Acropora hyacinthus",2010,359,"436","AH0436_F4_T_B_C","B","T","4965","mizue3",61.7069053770779,50.0793742755815,0.309190287576081
79,"AH","Acropora hyacinthus",2010,359,"436","AH0436_F4_T2_D_C","D","T2","4966","mizue3",71.6982379270619,48.04467145674,0.390326368194103
80,"AH","Acropora hyacinthus",2010,364,"427","AH0427_F4_T_A_C","A","T","1155","erin",8827.38454213617,498.108814177601,0.447088456048197
80,"AH","Acropora hyacinthus",2010,364,"427","AH0427_F4_T1_B_C","B","T1","1156","erin",8321.28147191737,482.028719370898,0.450043245342512
80,"AH","Acropora hyacinthus",2009,363,"817","AH0817_F3_T1_C","no_name","T1","1191","erin",6220.36505201353,425.344323489542,0.43206039095046
80,"AH","Acropora hyacinthus",2010,364,"427","AH0427_F4_T_A_C","A","T","3683","mizue1",8842.89795270592,527.848283753112,0.398828559249809
80,"AH","Acropora hyacinthus",2010,364,"427","AH0427_F4_T1_B_C","B","T1","3684","mizue1",8445.88951647132,500.26183674841,0.424092423102743
80,"AH","Acropora hyacinthus",2009,363,"817","AH0817_F3_T1_C","no_name","T1","3699","mizue1",6300.22920971074,497.466501257564,0.319917893420923
